organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,UNPA,Unidentified Passerine,"",Aves,0.04,180.00,1.20,1.91kHz,4.44kHz,2562593,1,Song,1,,f,2,Kelsey Bell,1242,,-48.48,-50.28,2,0.000024,-0.014231,0.012929,-36.94,-59.35,-62.41,2,0,-0.004011,0.003737,-47.93,-46.71,-49.19,2,0.000009,-0.016066,0.015121,-35.88,-57.34,-61.94,2,0,-0.004509,0.004596,-46.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/7f6b8ef9a3934d81bbb0461bcb12e53c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/7f6b8ef9a3934d81bbb0461bcb12e53c.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,BHGR,Black-headed Grosbeak,PHEUTICUS MELANOCEPHALUS,Aves,1.63,180.00,13.56,1.68kHz,3.97kHz,2562571,1,Song,1,,f,2,Kelsey Bell,1242,,-46.91,-51.26,2,-0.000006,-0.015283,0.016141,-35.84,-55.15,-64.47,2,0,-0.006122,0.006602,-43.61,-41.17,-50.38,2,0.000002,-0.023286,0.021259,-32.66,-44.68,-64.11,2,0,-0.014326,0.014626,-36.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/7f0a9ce7eda0472a9a8e3cadd29829fc.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/7f0a9ce7eda0472a9a8e3cadd29829fc.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,HOWR,House Wren,TROGLODYTES AEDON,Aves,4.54,180.00,1.86,2.29kHz,6.16kHz,2562548,1,Song,1,,f,2,Kelsey Bell,1242,,-47.85,-50.48,2,0.00001,-0.015113,0.014835,-36.41,-57.85,-60.39,2,0,-0.00491,0.00547,-45.24,-46.89,-50.11,2,0.000013,-0.016517,0.017437,-35.17,-52.52,-60.08,2,0,-0.012963,0.011802,-37.75,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/e3138dc18f2a4fef9b877c9bb373ef4d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/e3138dc18f2a4fef9b877c9bb373ef4d.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,6.73,180.00,1.30,2.38kHz,4.20kHz,2562547,1,Song,1,,f,1,Kelsey Bell,1242,,-48.23,-50.86,2,-0.000004,-0.013116,0.013496,-37.4,-59.23,-64.06,2,0,-0.003516,0.003428,-49.08,-45.57,-50.48,2,0.000073,-0.014963,0.015732,-36.06,-60.85,-64.9,2,0,-0.003633,0.003513,-48.8,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/193e1de46b7f4d7ea5f9b83396727fa2.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/193e1de46b7f4d7ea5f9b83396727fa2.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,Aves,8.61,180.00,1.49,2.66kHz,6.91kHz,2562549,1,Song,1,,f,2,Kelsey Bell,1242,,-47.22,-50.31,2,-0.000026,-0.015523,0.015846,-36,-51.73,-59.72,2,0,-0.010256,0.010871,-39.27,-44.59,-49.09,2,0.000074,-0.020425,0.01787,-33.8,-48.38,-60.11,2,0,-0.013574,0.012457,-37.35,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/dde53c51981d418aa37c2ce1137738cc.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/dde53c51981d418aa37c2ce1137738cc.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,WCSP,White-crowned Sparrow,ZONOTRICHIA LEUCOPHRYS,Aves,10.49,180.00,1.14,2.29kHz,4.02kHz,2562550,2,Song,1,,f,2,Kelsey Bell,1242,,-48.52,-50.95,2,-0.000004,-0.013105,0.013728,-37.25,-58.34,-63.23,2,0,-0.004284,0.004189,-47.36,-45.02,-50.25,2,-0.000028,-0.018179,0.019753,-34.09,-50.51,-62.07,2,0,-0.009395,0.009324,-40.54,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/1666ece04c4243b0bcdb3a53d2a87cd3.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/1666ece04c4243b0bcdb3a53d2a87cd3.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,YEWA,Yellow Warbler,SETOPHAGA PETECHIA,Aves,12.99,180.00,1.65,2.43kHz,7.33kHz,2562573,2,Song,1,,f,2,Kelsey Bell,1242,,-46.85,-50.69,2,-0.000021,-0.015628,0.014655,-36.12,-53.08,-59.14,2,0,-0.007642,0.007827,-42.13,-45.08,-49.48,2,-0.000033,-0.022674,0.019508,-32.89,-48.29,-58.09,2,0,-0.015823,0.014315,-36.01,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/0012f54f12ea4202a9cd7e432d7310f2.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/0012f54f12ea4202a9cd7e432d7310f2.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,RNSA,Red-naped Sapsucker,SPHYRAPICUS NUCHALIS,Aves,27.63,180.00,0.40,0.70kHz,4.62kHz,2562554,1,Call,1,,f,2,Kelsey Bell,1242,,-49.02,-50.26,2,-0.000152,-0.012929,0.013466,-37.42,-57.54,-59.12,2,-0.000001,-0.004333,0.004966,-46.08,-46.62,-48.03,2,0.000138,-0.017152,0.021776,-33.24,-53.23,-56.5,2,0,-0.007007,0.006368,-43.09,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/6a47972404bb462ca1372bb12a1f5c4d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/6a47972404bb462ca1372bb12a1f5c4d.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,70.53,180.00,2.39,0.84kHz,5.88kHz,2562559,1,Song,1,,f,1,Kelsey Bell,1242,,-35.78,-52.22,2,0.000002,-0.041284,0.042024,-27.53,-36.24,-60.61,2,0,-0.038897,0.037785,-28.2,-39.7,-51.38,2,-0.000015,-0.032035,0.029291,-29.89,-40.41,-60.49,2,0,-0.026208,0.025303,-31.63,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/88987158e3cd4f2794eded72270cd372.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/88987158e3cd4f2794eded72270cd372.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-10-1,58512,2021-06-14 05:00:00,285171,1SPT,264339,Transcribed,RUGR,Ruffed Grouse,BONASA UMBELLUS,Aves,79.26,180.00,6.88,0.00kHz,0.28kHz,2562561,1,Non-vocal,1,,f,2,Kelsey Bell,1242,,-44.37,-52.8,2,-0.000019,-0.020113,0.017491,-33.93,-46.4,-61.41,2,-0.000013,-0.012166,0.009194,-38.3,-35.59,-50.58,2,0.000011,-0.029324,0.038452,-28.3,-36.71,-57.7,2,0.00001,-0.02057,0.028765,-30.82,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264339,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/5399766527f34626932e48a40519f05f.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/266cbc6f-6849-4b48-989b-034a2f0ac947/5399766527f34626932e48a40519f05f.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,2021-06-01 07:20:00,285029,1SPT,264197,Transcribed,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,58.20,180.00,0.74,2.05kHz,3.60kHz,2609918,1,Call,1,,f,2,Jon Van Arragon,1247,,-44.3,-45.69,2,0.002461,-0.018268,0.025068,-32.02,-52.72,-56.56,2,0,-0.007944,0.007961,-41.98,-34.38,-35.45,2,0.015041,-0.015699,0.052081,-25.67,-49.03,-53.17,2,0,-0.011856,0.011499,-38.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264197,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf5ab5b7-0c35-4c78-aad6-0385536797b1/0d2b1e13da10460eb2b58f2415587242.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf5ab5b7-0c35-4c78-aad6-0385536797b1/0d2b1e13da10460eb2b58f2415587242.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,2021-06-01 07:20:00,285029,1SPT,264197,Transcribed,UNTR,Unidentified Trill,"",Aves,101.98,180.00,1.24,3.92kHz,5.93kHz,2609919,1,Song,1,,f,1,Jon Van Arragon,1247,,-43.49,-46.59,2,0.002535,-0.016653,0.021607,-33.31,-57.55,-59.43,2,0,-0.005539,0.005826,-44.69,-34.01,-35.97,2,0.015413,-0.01931,0.047444,-26.48,-52.86,-54.55,2,0,-0.008759,0.008617,-41.15,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264197,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf5ab5b7-0c35-4c78-aad6-0385536797b1/1255bd5905b54570a66d739dc90e288e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf5ab5b7-0c35-4c78-aad6-0385536797b1/1255bd5905b54570a66d739dc90e288e.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,2021-06-01 07:20:00,285029,1SPT,264197,Transcribed,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,135.44,180.00,1.43,2.29kHz,3.60kHz,2609920,1,Song,1,,f,1,Jon Van Arragon,1247,,-43.52,-45.84,2,0.002617,-0.016977,0.023278,-32.66,-54.02,-57.49,2,0,-0.006494,0.00645,-43.75,-34.19,-35.54,2,0.015494,-0.016833,0.052653,-25.57,-51.94,-55.07,2,0,-0.008102,0.007857,-41.83,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264197,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf5ab5b7-0c35-4c78-aad6-0385536797b1/d0dbb846fcdb4d9da8cf238754dd0260.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/bf5ab5b7-0c35-4c78-aad6-0385536797b1/d0dbb846fcdb4d9da8cf238754dd0260.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,2021-06-03 05:00:00,285138,1SPT,264306,Transcribed,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,5.31,180.00,2.31,1.12kHz,6.72kHz,2341704,1,Song,1,,f,1,Steve Enid,660,,-22.32,-42.43,2,0.00239,-0.121411,0.100657,-18.31,-46.7,-49.55,2,0,-0.016722,0.017689,-35.05,-25.26,-34.99,2,0.015238,-0.104807,0.116912,-18.64,-41.6,-44.04,2,0,-0.029959,0.031646,-29.99,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264306,https://wildtrax-aru.s3.us-west-2.amazonaws.com/cb890df0-16e0-4ff7-928c-05690d0a6b83/35b63e52b1714c8fa8f4f5360cc96360.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/cb890df0-16e0-4ff7-928c-05690d0a6b83/35b63e52b1714c8fa8f4f5360cc96360.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,2021-06-03 05:00:00,285138,1SPT,264306,Transcribed,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,8.11,180.00,1.56,1.12kHz,5.42kHz,2341706,1,Song,1,,f,2,Steve Enid,660,,-29.9,-41.76,2,0.003247,-0.059898,0.069801,-23.12,-48.28,-49.83,2,0,-0.015165,0.015568,-36.16,-23.1,-32.48,2,0.014656,-0.117416,0.153918,-16.25,-43.28,-44.87,2,0,-0.024913,0.026291,-31.6,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264306,https://wildtrax-aru.s3.us-west-2.amazonaws.com/cb890df0-16e0-4ff7-928c-05690d0a6b83/ce0cba3628a24255938e9c947171b56a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/cb890df0-16e0-4ff7-928c-05690d0a6b83/ce0cba3628a24255938e9c947171b56a.mp3
PC,General Community Waterton Lakes National Park 2021,598,WLNP-1-1,873,2021-06-03 05:00:00,285138,1SPT,264306,Transcribed,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,39.99,180.00,2.50,2.24kHz,5.14kHz,2341713,2,Song,1,,f,2,Steve Enid,660,,-39.23,-43.98,2,0.00266,-0.025834,0.032255,-29.83,-51.29,-53.32,2,0,-0.011861,0.01062,-38.52,-30.09,-36.22,2,0.015664,-0.039536,0.075415,-22.45,-46.95,-49.11,2,0,-0.017768,0.01782,-34.98,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=264306,https://wildtrax-aru.s3.us-west-2.amazonaws.com/cb890df0-16e0-4ff7-928c-05690d0a6b83/fab6d55246734f8eb0c43ff3807c246b.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/cb890df0-16e0-4ff7-928c-05690d0a6b83/fab6d55246734f8eb0c43ff3807c246b.mp3
